geography_code,Subgroup,Group,Supergroup
E01028792,1a1,1a,1
E01028793,2b1,2b,2
E01028794,1a1,1a,1
E01028795,2b1,2b,2
E01028796,2c1,2c,2
E01028797,2b2,2b,2
E01028798,2b1,2b,2
E01028799,2b2,2b,2
E01028800,2b2,2b,2
E01028801,1a1,1a,1
E01028802,2b1,2b,2
E01028804,2c2,2c,2
E01028806,2b2,2b,2
E01028807,6b1,6b,6
E01028808,2b2,2b,2
E01028809,7b1,7b,7
E01028810,2c2,2c,2
E01028811,7a2,7a,7
E01028813,6b1,6b,6
E01028814,2a2,2a,2
E01028815,1c1,1c,1
E01028816,7a2,7a,7
E01028817,7b1,7b,7
E01028818,6b1,6b,6
E01028819,6b1,6b,6
E01028820,2b2,2b,2
E01028821,2a1,2a,2
E01028822,2a1,2a,2
E01028823,2c2,2c,2
E01028824,6b1,6b,6
E01028825,2a1,2a,2
E01028826,7a2,7a,7
E01028827,2b2,2b,2
E01028828,2b1,2b,2
E01028829,1a2,1a,1
E01028830,2c2,2c,2
E01028831,1c1,1c,1
E01028832,2c2,2c,2
E01028833,2c1,2c,2
E01028834,1a2,1a,1
E01028835,2b2,2b,2
E01028836,7a2,7a,7
E01028837,1b2,1b,1
E01028838,7a2,7a,7
E01028839,1a1,1a,1
E01028840,1a1,1a,1
E01028841,7a2,7a,7
E01028842,1a1,1a,1
E01028843,1a1,1a,1
E01028844,5b1,5b,5
E01028845,1a2,1a,1
E01028846,1a1,1a,1
E01028847,2b1,2b,2
E01028848,1b1,1b,1
E01028849,2b1,2b,2
E01028850,1a1,1a,1
E01028851,1a1,1a,1
E01028852,1a1,1a,1
E01028853,7b2,7b,7
E01028854,2c2,2c,2
E01028855,2b2,2b,2
E01028856,2c2,2c,2
E01028858,1a1,1a,1
E01028859,1a1,1a,1
E01028860,2b2,2b,2
E01028861,2b1,2b,2
E01028862,1a1,1a,1
E01028863,2b1,2b,2
E01028864,1a1,1a,1
E01028865,1a1,1a,1
E01028866,1a1,1a,1
E01028867,7b2,7b,7
E01028868,1a1,1a,1
E01028869,1a1,1a,1
E01028870,1a1,1a,1
E01028871,2b1,2b,2
E01028872,1a1,1a,1
E01028873,6b3,6b,6
E01028874,2b1,2b,2
E01028875,2b2,2b,2
E01028876,7a2,7a,7
E01028877,1a1,1a,1
E01028878,1a1,1a,1
E01028879,7a2,7a,7
E01028880,2b2,2b,2
E01028881,1a1,1a,1
E01028882,2b1,2b,2
E01028883,2b1,2b,2
E01028884,1a1,1a,1
E01028886,7a2,7a,7
E01028887,1a2,1a,1
E01028888,1a1,1a,1
E01028889,1a2,1a,1
E01028890,7a2,7a,7
E01028891,7a2,7a,7
E01028892,1c2,1c,1
E01028893,1a1,1a,1
E01028894,2b2,2b,2
E01028895,2b1,2b,2
E01028896,2b2,2b,2
E01028897,7b2,7b,7
E01028898,1a1,1a,1
E01028899,2b1,2b,2
E01028902,7b2,7b,7
E01028903,2b1,2b,2
E01028904,7a2,7a,7
E01028905,7b1,7b,7
E01028906,6b3,6b,6
E01028907,2a1,2a,2
E01028908,6b3,6b,6
E01028909,7b1,7b,7
E01028910,1a1,1a,1
E01028911,1b1,1b,1
E01028912,6b1,6b,6
E01028913,1a1,1a,1
E01028914,1a1,1a,1
E01028915,2b2,2b,2
E01028916,1c1,1c,1
E01028917,1a1,1a,1
E01028918,2b1,2b,2
E01028919,1a1,1a,1
E01028920,1a1,1a,1
E01028921,2b1,2b,2
E01028922,1c2,1c,1
E01028923,1a1,1a,1
E01028924,2c1,2c,2
E01028925,2a2,2a,2
E01028926,2b2,2b,2
E01028927,2b2,2b,2
E01028928,2b2,2b,2
E01028929,1b2,1b,1
E01028930,2a1,2a,2
E01028931,7a2,7a,7
E01028933,7b1,7b,7
E01028934,7a2,7a,7
E01028935,1b2,1b,1
E01028936,1a1,1a,1
E01028937,1b1,1b,1
E01028938,6b2,6b,6
E01028939,2c2,2c,2
E01028940,2c2,2c,2
E01028942,1c1,1c,1
E01028943,2a1,2a,2
E01028944,8b2,8b,8
E01028945,6b3,6b,6
E01028947,2b2,2b,2
E01028948,7b2,7b,7
E01028949,2c2,2c,2
E01028950,2b1,2b,2
E01028951,1b1,1b,1
E01028952,1c1,1c,1
E01028953,1b1,1b,1
E01028954,2b1,2b,2
E01028955,2b2,2b,2
E01028956,1b1,1b,1
E01028957,7b1,7b,7
E01028958,7b2,7b,7
E01028960,1a1,1a,1
E01028961,2b1,2b,2
E01028962,7a2,7a,7
E01028963,2a2,2a,2
E01028964,2a1,2a,2
E01028965,7b1,7b,7
E01028966,1b1,1b,1
E01028967,7a2,7a,7
E01028968,2b2,2b,2
E01028969,1a1,1a,1
E01028970,2c1,2c,2
E01028971,1a1,1a,1
E01028972,1c1,1c,1
E01028973,6b1,6b,6
E01028974,5a2,5a,5
E01028975,2b2,2b,2
E01028976,1a1,1a,1
E01028977,2b1,2b,2
E01028978,1a1,1a,1
E01028979,7a2,7a,7
E01028980,2b1,2b,2
E01028981,2a3,2a,2
E01028982,7b1,7b,7
E01028983,7b2,7b,7
E01028984,7b2,7b,7
E01028985,1b1,1b,1
E01028986,1b2,1b,1
E01028988,2c2,2c,2
E01028989,7b1,7b,7
E01028990,1a1,1a,1
E01028992,2c1,2c,2
E01028993,1a1,1a,1
E01028994,2b1,2b,2
E01028995,1a1,1a,1
E01028996,1a1,1a,1
E01028997,1a2,1a,1
E01028998,1a2,1a,1
E01028999,1a1,1a,1
E01029000,1a2,1a,1
E01029001,2b1,2b,2
E01029002,7a2,7a,7
E01029003,1a1,1a,1
E01029005,2b1,2b,2
E01029006,2c1,2c,2
E01029007,7a2,7a,7
E01029009,1a2,1a,1
E01029010,7a2,7a,7
E01029011,2c2,2c,2
E01029012,2a1,2a,2
E01029013,2c2,2c,2
E01029014,7b1,7b,7
E01029016,1a1,1a,1
E01029018,2b1,2b,2
E01029019,1a1,1a,1
E01029020,2b1,2b,2
E01029021,1a1,1a,1
E01029022,2b1,2b,2
E01029023,2b2,2b,2
E01029024,2b2,2b,2
E01029025,7a2,7a,7
E01029027,2b1,2b,2
E01029028,2c2,2c,2
E01029029,6b1,6b,6
E01029030,1c2,1c,1
E01029031,1b1,1b,1
E01029032,1a2,1a,1
E01029033,2a3,2a,2
E01029034,2c2,2c,2
E01029036,6b1,6b,6
E01029037,6b1,6b,6
E01029038,6b1,6b,6
E01029039,2a2,2a,2
E01029040,2a2,2a,2
E01029041,6b1,6b,6
E01029042,6b1,6b,6
E01029043,2b2,2b,2
E01029044,6b1,6b,6
E01029045,7a2,7a,7
E01029046,6b1,6b,6
E01029047,2c1,2c,2
E01029050,2c2,2c,2
E01029051,2c2,2c,2
E01029052,1a1,1a,1
E01029053,2b1,2b,2
E01029054,1a1,1a,1
E01029055,2b1,2b,2
E01029056,1a1,1a,1
E01029057,2b1,2b,2
E01029058,2b1,2b,2
E01029059,1a1,1a,1
E01029060,1a1,1a,1
E01029062,6b3,6b,6
E01029063,2b2,2b,2
E01029064,2c2,2c,2
E01029065,1b1,1b,1
E01029066,7a2,7a,7
E01029067,7a2,7a,7
E01029068,2b2,2b,2
E01029070,2c2,2c,2
E01029071,2c2,2c,2
E01029072,7b1,7b,7
E01029073,2c2,2c,2
E01029074,5a3,5a,5
E01029075,2c2,2c,2
E01029076,2b2,2b,2
E01029077,1a1,1a,1
E01029078,6b1,6b,6
E01029079,2c2,2c,2
E01029080,2c2,2c,2
E01029081,2c2,2c,2
E01029082,2c2,2c,2
E01029083,2c1,2c,2
E01029084,2b1,2b,2
E01029085,2c1,2c,2
E01029086,1a1,1a,1
E01029089,1a1,1a,1
E01029091,2a3,2a,2
E01029092,1b1,1b,1
E01029093,6a1,6a,6
E01029094,6b2,6b,6
E01029095,6b3,6b,6
E01029096,6a1,6a,6
E01029097,7b1,7b,7
E01029098,6b3,6b,6
E01029099,7b1,7b,7
E01029100,7a2,7a,7
E01029101,7b1,7b,7
E01029102,2c2,2c,2
E01029103,1b2,1b,1
E01029104,1b1,1b,1
E01029105,8b1,8b,8
E01029106,7a2,7a,7
E01029107,7a2,7a,7
E01029108,2a3,2a,2
E01029109,7b1,7b,7
E01029110,7a2,7a,7
E01029111,7b1,7b,7
E01029112,6b3,6b,6
E01029113,1a2,1a,1
E01029114,1a2,1a,1
E01029115,1a2,1a,1
E01029116,6b3,6b,6
E01029117,6b2,6b,6
E01029118,2a2,2a,2
E01029119,7a2,7a,7
E01029120,2a2,2a,2
E01029121,2b1,2b,2
E01029122,1a1,1a,1
E01029123,2c1,2c,2
E01029124,2b1,2b,2
E01029125,1a1,1a,1
E01029126,2c2,2c,2
E01029127,2c2,2c,2
E01029128,1c1,1c,1
E01029129,1c2,1c,1
E01029130,2b1,2b,2
E01029131,6b3,6b,6
E01029132,7a2,7a,7
E01029133,2b2,2b,2
E01029134,7a2,7a,7
E01029135,1a2,1a,1
E01029136,2b1,2b,2
E01029137,1a1,1a,1
E01029138,2b1,2b,2
E01029139,2b1,2b,2
E01029142,1b1,1b,1
E01029143,7a2,7a,7
E01029144,1a1,1a,1
E01029145,2b1,2b,2
E01029147,1a1,1a,1
E01029148,1a1,1a,1
E01029149,1a1,1a,1
E01029150,1a1,1a,1
E01029151,1a1,1a,1
E01029152,2b1,2b,2
E01029153,1a1,1a,1
E01029154,2b1,2b,2
E01029155,1a1,1a,1
E01029156,7b1,7b,7
E01029157,7a2,7a,7
E01029158,2b1,2b,2
E01029159,2a1,2a,2
E01029161,6b1,6b,6
E01029162,2c2,2c,2
E01029163,2b1,2b,2
E01029164,2b1,2b,2
E01029165,1a1,1a,1
E01029166,1a1,1a,1
E01029167,7a2,7a,7
E01029168,2b1,2b,2
E01029169,2b1,2b,2
E01029170,7a2,7a,7
E01029171,2c2,2c,2
E01029172,1a1,1a,1
E01029173,7a2,7a,7
E01029174,1b1,1b,1
E01029175,7b1,7b,7
E01029176,1b2,1b,1
E01029177,7a2,7a,7
E01029178,1a1,1a,1
E01029179,2c2,2c,2
E01029180,1a1,1a,1
E01029181,2b1,2b,2
E01029182,2a2,2a,2
E01029183,2b2,2b,2
E01029184,2c2,2c,2
E01029185,2c2,2c,2
E01029186,8b2,8b,8
E01029187,7a2,7a,7
E01029188,1a1,1a,1
E01029189,2b1,2b,2
E01029190,2b1,2b,2
E01029191,2b2,2b,2
E01029192,2c2,2c,2
E01029193,6b1,6b,6
E01029194,2b1,2b,2
E01029195,2b1,2b,2
E01029196,2b1,2b,2
E01029197,2b1,2b,2
E01029198,5b1,5b,5
E01029199,2a1,2a,2
E01029200,2c1,2c,2
E01029201,2b2,2b,2
E01029202,7a2,7a,7
E01029203,2b1,2b,2
E01029204,2b1,2b,2
E01029205,7a2,7a,7
E01029206,7a2,7a,7
E01029207,2c2,2c,2
E01029208,2b1,2b,2
E01029209,1a1,1a,1
E01029210,2b2,2b,2
E01029211,1a1,1a,1
E01029212,2b1,2b,2
E01029213,1a1,1a,1
E01029214,2b1,2b,2
E01029215,2b1,2b,2
E01029216,2b1,2b,2
E01029217,2b1,2b,2
E01029218,7b2,7b,7
E01029219,1a1,1a,1
E01029220,2b1,2b,2
E01029221,1a1,1a,1
E01029222,1a1,1a,1
E01029223,2b1,2b,2
E01029224,1a1,1a,1
E01029225,2b2,2b,2
E01029226,7a2,7a,7
E01029227,1b1,1b,1
E01029228,2b1,2b,2
E01029229,7a2,7a,7
E01029230,1a1,1a,1
E01029231,2c2,2c,2
E01029232,4b2,4b,4
E01029233,7a2,7a,7
E01029235,7a2,7a,7
E01029236,7a2,7a,7
E01029237,7a2,7a,7
E01029238,7b1,7b,7
E01029239,6b3,6b,6
E01029240,2c2,2c,2
E01029241,6b2,6b,6
E01029242,7a2,7a,7
E01029243,2c2,2c,2
E01029244,1b1,1b,1
E01029245,2c2,2c,2
E01029246,6b1,6b,6
E01029247,7a2,7a,7
E01029248,7a2,7a,7
E01029249,7b2,7b,7
E01029250,2c1,2c,2
E01029251,1b1,1b,1
E01029252,2a2,2a,2
E01029254,1b2,1b,1
E01029255,6b1,6b,6
E01029256,2b2,2b,2
E01029257,7b1,7b,7
E01029258,2b1,2b,2
E01029259,2c2,2c,2
E01029260,2a1,2a,2
E01029261,1a1,1a,1
E01029262,2b1,2b,2
E01029263,2a1,2a,2
E01029264,1b2,1b,1
E01029265,1c1,1c,1
E01029266,5a1,5a,5
E01029267,2b1,2b,2
E01029268,1a1,1a,1
E01029269,1a2,1a,1
E01029270,2b1,2b,2
E01029271,2b1,2b,2
E01029273,2b1,2b,2
E01029274,1a1,1a,1
E01029275,2b1,2b,2
E01029276,5a1,5a,5
E01029277,2a2,2a,2
E01029278,2b1,2b,2
E01029279,1a1,1a,1
E01029280,7a2,7a,7
E01029281,8b2,8b,8
E01029282,2a1,2a,2
E01029283,7a2,7a,7
E01029284,6b3,6b,6
E01029285,6c2,6c,6
E01029286,6b3,6b,6
E01029287,6b3,6b,6
E01029288,2c2,2c,2
E01029289,6b2,6b,6
E01029290,2a1,2a,2
E01029291,7a2,7a,7
E01029292,7a2,7a,7
E01029293,7b1,7b,7
E01029294,2a1,2a,2
E01029295,1a1,1a,1
E01029296,6c2,6c,6
E01029297,7a2,7a,7
E01029298,7a2,7a,7
E01029299,6b1,6b,6
E01029300,6c1,6c,6
E01029301,2c1,2c,2
E01029302,5a1,5a,5
E01029303,1c1,1c,1
E01029304,7a2,7a,7
E01029305,7a2,7a,7
E01029306,1b1,1b,1
E01029307,7a2,7a,7
E01029308,1a1,1a,1
E01029310,2c2,2c,2
E01029311,7a2,7a,7
E01029312,2c2,2c,2
E01029313,2a1,2a,2
E01029315,2b1,2b,2
E01029316,2a1,2a,2
E01029317,2b2,2b,2
E01029319,5a3,5a,5
E01029320,2b2,2b,2
E01029321,2b1,2b,2
E01029322,2c1,2c,2
E01029324,7a2,7a,7
E01029325,2b1,2b,2
E01029326,1a2,1a,1
E01029327,1a1,1a,1
E01029328,2c2,2c,2
E01029329,2c1,2c,2
E01029330,8b3,8b,8
E01029331,1a2,1a,1
E01029333,7a2,7a,7
E01029334,2c2,2c,2
E01029335,2b1,2b,2
E01029336,2b1,2b,2
E01029337,2b1,2b,2
E01029338,2b1,2b,2
E01029339,7a2,7a,7
E01029341,2c2,2c,2
E01029342,1a2,1a,1
E01029343,2c2,2c,2
E01029345,2b2,2b,2
E01029346,7a2,7a,7
E01029347,1b2,1b,1
E01029348,7b1,7b,7
E01029349,7a2,7a,7
E01029350,7a2,7a,7
E01029351,7a2,7a,7
E01029352,2a3,2a,2
E01029353,2b2,2b,2
E01029354,7b2,7b,7
E01029355,7a2,7a,7
E01029356,7a2,7a,7
E01029357,7b2,7b,7
E01029358,7b1,7b,7
E01029359,6b1,6b,6
E01029360,6b1,6b,6
E01029361,7a2,7a,7
E01029362,7a2,7a,7
E01029363,7a2,7a,7
E01029364,2c2,2c,2
E01029365,2c2,2c,2
E01029366,1c1,1c,1
E01029367,2b2,2b,2
E01029368,1c2,1c,1
E01029369,1b1,1b,1
E01029370,1a1,1a,1
E01029371,1b1,1b,1
E01029372,7a2,7a,7
E01029373,7b1,7b,7
E01029374,7b1,7b,7
E01029375,1c2,1c,1
E01029376,2a1,2a,2
E01029377,1c2,1c,1
E01029378,1b1,1b,1
E01029379,2b2,2b,2
E01029380,2a2,2a,2
E01029381,2c1,2c,2
E01029382,2c2,2c,2
E01029383,1b1,1b,1
E01029385,1b1,1b,1
E01029386,7a2,7a,7
E01029387,2b2,2b,2
E01029388,7a2,7a,7
E01029389,2c2,2c,2
E01029390,7b2,7b,7
E01029391,1c2,1c,1
E01029392,2b2,2b,2
E01029393,1b2,1b,1
E01029394,1b1,1b,1
E01029395,2b2,2b,2
E01029396,2c2,2c,2
E01029397,7b2,7b,7
E01029398,1a1,1a,1
E01029399,2c2,2c,2
E01029400,1b1,1b,1
E01029401,2a1,2a,2
E01029402,2a2,2a,2
E01029403,1a1,1a,1
E01029404,2c1,2c,2
E01029405,1a1,1a,1
E01029406,1a1,1a,1
E01029407,4c2,4c,4
E01029408,4c2,4c,4
E01029409,4c2,4c,4
E01029410,4c2,4c,4
E01029411,1a1,1a,1
E01029412,1a1,1a,1
E01029413,5b1,5b,5
E01029414,5b2,5b,5
E01029415,5b1,5b,5
E01029416,5b1,5b,5
E01029417,5b1,5b,5
E01029418,1c2,1c,1
E01029419,1b1,1b,1
E01029420,2a2,2a,2
E01029422,1a1,1a,1
E01029423,7a2,7a,7
E01029424,1a1,1a,1
E01029425,5b1,5b,5
E01029426,4b4,4b,4
E01029427,6a3,6a,6
E01029428,6b2,6b,6
E01029429,4c2,4c,4
E01029430,2b2,2b,2
E01029431,7a2,7a,7
E01029432,1b2,1b,1
E01029433,7b1,7b,7
E01029434,6b2,6b,6
E01029435,4b4,4b,4
E01029436,4b4,4b,4
E01029437,6a2,6a,6
E01029438,1b1,1b,1
E01029439,1b1,1b,1
E01029440,1a1,1a,1
E01029441,2c2,2c,2
E01029442,1c1,1c,1
E01029443,1a1,1a,1
E01029444,1a1,1a,1
E01029445,4a1,4a,4
E01029446,5b1,5b,5
E01029447,4c2,4c,4
E01029448,4c2,4c,4
E01029449,6b1,6b,6
E01029450,7b1,7b,7
E01029451,7a2,7a,7
E01029452,8b1,8b,8
E01029453,7b1,7b,7
E01029454,1c1,1c,1
E01029455,1c2,1c,1
E01029456,7a2,7a,7
E01029457,1c2,1c,1
E01029458,2b2,2b,2
E01029459,1b1,1b,1
E01029460,1c2,1c,1
E01029461,1a1,1a,1
E01029462,2c1,2c,2
E01029463,1a1,1a,1
E01029464,2c2,2c,2
E01029465,2c2,2c,2
E01029466,5b2,5b,5
E01029467,1a1,1a,1
E01029468,7a2,7a,7
E01029469,6b3,6b,6
E01029470,2a1,2a,2
E01029471,2a1,2a,2
E01029472,7b1,7b,7
E01029473,1a1,1a,1
E01029474,1c1,1c,1
E01029475,2b2,2b,2
E01029476,1b2,1b,1
E01029477,1a1,1a,1
E01029478,2b2,2b,2
E01029480,2a2,2a,2
E01029482,2c2,2c,2
E01029483,1c2,1c,1
E01029484,2c2,2c,2
E01029485,1c2,1c,1
E01029486,2c2,2c,2
E01029487,7a2,7a,7
E01029488,1a1,1a,1
E01029489,1b1,1b,1
E01029490,1b1,1b,1
E01029491,7a2,7a,7
E01029492,7a2,7a,7
E01029493,2b2,2b,2
E01029494,2c2,2c,2
E01029495,1b1,1b,1
E01029496,7a2,7a,7
E01029498,1a1,1a,1
E01029499,7a2,7a,7
E01029500,1c1,1c,1
E01029501,7a2,7a,7
E01029502,7a2,7a,7
E01029503,1a1,1a,1
E01029504,7a2,7a,7
E01029505,1a1,1a,1
E01029506,1b2,1b,1
E01029507,1c2,1c,1
E01029508,1c2,1c,1
E01029509,1c1,1c,1
E01029511,1b1,1b,1
E01029512,2b2,2b,2
E01029513,5b2,5b,5
E01029514,5b2,5b,5
E01029515,2b1,2b,2
E01029516,1a1,1a,1
E01029517,2b1,2b,2
E01029518,2c2,2c,2
E01029519,2c2,2c,2
E01029520,1c2,1c,1
E01029521,1c1,1c,1
E01029522,1a1,1a,1
E01029523,1a1,1a,1
E01029524,2c1,2c,2
E01029525,2b2,2b,2
E01029526,2b2,2b,2
E01029527,7a2,7a,7
E01029528,2a2,2a,2
E01029529,7b1,7b,7
E01029531,1c2,1c,1
E01029532,1a1,1a,1
E01029533,2a2,2a,2
E01029534,2a3,2a,2
E01029535,7a2,7a,7
E01029536,1b2,1b,1
E01029537,7b2,7b,7
E01029538,7b1,7b,7
E01029539,1b1,1b,1
E01029540,2b2,2b,2
E01029541,7b1,7b,7
E01029542,2b2,2b,2
E01029543,7a2,7a,7
E01029544,1c2,1c,1
E01029545,2b2,2b,2
E01029546,1c2,1c,1
E01029547,7b1,7b,7
E01029548,7b1,7b,7
E01029549,7b1,7b,7
E01029551,1b2,1b,1
E01029552,2a2,2a,2
E01029553,6a2,6a,6
E01029554,6a1,6a,6
E01029555,6a3,6a,6
E01029556,2a2,2a,2
E01029557,2c2,2c,2
E01029558,7b1,7b,7
E01029559,7b1,7b,7
E01029560,7b1,7b,7
E01029561,7b2,7b,7
E01029562,1a1,1a,1
E01029563,1b2,1b,1
E01029564,7b1,7b,7
E01029565,1b1,1b,1
E01029566,7b1,7b,7
E01029567,5b1,5b,5
E01029568,7b1,7b,7
E01029569,2b1,2b,2
E01029570,1c1,1c,1
E01029571,1a1,1a,1
E01029572,1c1,1c,1
E01029573,2c2,2c,2
E01029574,2b1,2b,2
E01029575,7a2,7a,7
E01029576,5b1,5b,5
E01029577,2a3,2a,2
E01029578,2c1,2c,2
E01029579,2a3,2a,2
E01029580,2a3,2a,2
E01029581,1b1,1b,1
E01029582,1b1,1b,1
E01029583,7a2,7a,7
E01029584,2c1,2c,2
E01029585,6b2,6b,6
E01029586,1b1,1b,1
E01029587,2a2,2a,2
E01029588,2b2,2b,2
E01029589,1c1,1c,1
E01029590,1b1,1b,1
E01029591,6a3,6a,6
E01029593,2b2,2b,2
E01029594,7a2,7a,7
E01029595,1b1,1b,1
E01029596,1b2,1b,1
E01029597,7b2,7b,7
E01029598,6a1,6a,6
E01029599,6a2,6a,6
E01029600,1b1,1b,1
E01029601,1c1,1c,1
E01029602,6b1,6b,6
E01029603,6b1,6b,6
E01029604,8b2,8b,8
E01029605,1c1,1c,1
E01029606,1b1,1b,1
E01029607,7a2,7a,7
E01029608,5b2,5b,5
E01029609,7a2,7a,7
E01029610,2a3,2a,2
E01029611,7a2,7a,7
E01029612,1b1,1b,1
E01029613,1b1,1b,1
E01029614,7a2,7a,7
E01029615,7a2,7a,7
E01029616,5a1,5a,5
E01029617,1c1,1c,1
E01029618,2b1,2b,2
E01029619,2b2,2b,2
E01029620,1b1,1b,1
E01029621,1a1,1a,1
E01029622,2b2,2b,2
E01029623,1b1,1b,1
E01029624,1b1,1b,1
E01029625,1b2,1b,1
E01029626,2b1,2b,2
E01029627,7a2,7a,7
E01029628,1c1,1c,1
E01029629,1c1,1c,1
E01029630,2c1,2c,2
E01029631,1b1,1b,1
E01029632,1a2,1a,1
E01029633,2b2,2b,2
E01029634,2c2,2c,2
E01029635,7b1,7b,7
E01029636,1b1,1b,1
E01029637,5b1,5b,5
E01029638,7a2,7a,7
E01029639,1c2,1c,1
E01029640,2a3,2a,2
E01029641,1b1,1b,1
E01029642,2b2,2b,2
E01029643,7a2,7a,7
E01029644,2b2,2b,2
E01029645,1a2,1a,1
E01029646,2b1,2b,2
E01029647,2b2,2b,2
E01029648,7b1,7b,7
E01029649,2c2,2c,2
E01029650,1a2,1a,1
E01029651,1a2,1a,1
E01029652,2c2,2c,2
E01029653,7a2,7a,7
E01029654,2b2,2b,2
E01029655,7a2,7a,7
E01029656,1c1,1c,1
E01029657,1c2,1c,1
E01029658,2b2,2b,2
E01029659,1b1,1b,1
E01029660,1a1,1a,1
E01029661,1b1,1b,1
E01029662,1c2,1c,1
E01029663,1c2,1c,1
E01029664,2c2,2c,2
E01029665,1b1,1b,1
E01029666,7a2,7a,7
E01029667,2b1,2b,2
E01029668,1a2,1a,1
E01029669,7b1,7b,7
E01029670,2b1,2b,2
E01029671,1a1,1a,1
E01029672,5a2,5a,5
E01029673,2c2,2c,2
E01029674,1c1,1c,1
E01029675,1c1,1c,1
E01029676,2c2,2c,2
E01029677,2b1,2b,2
E01029678,1b1,1b,1
E01029679,7a2,7a,7
E01029680,7a2,7a,7
E01029681,7a2,7a,7
E01029682,2b1,2b,2
E01029683,2b1,2b,2
E01029684,5b2,5b,5
E01029685,1c1,1c,1
E01029686,1b1,1b,1
E01029687,1a1,1a,1
E01029688,1a1,1a,1
E01029689,6b2,6b,6
E01029690,5b1,5b,5
E01029691,6b3,6b,6
E01029692,7a2,7a,7
E01029693,6a1,6a,6
E01029694,6c2,6c,6
E01029695,2b1,2b,2
E01029696,1a1,1a,1
E01029697,1a1,1a,1
E01029698,2b2,2b,2
E01029699,6b1,6b,6
E01029700,2a1,2a,2
E01029702,1a2,1a,1
E01029703,1a1,1a,1
E01029704,2b1,2b,2
E01029705,1b2,1b,1
E01029706,1a2,1a,1
E01029707,1a2,1a,1
E01029708,1a1,1a,1
E01029709,1a1,1a,1
E01029710,1b1,1b,1
E01029711,1c2,1c,1
E01029712,2b1,2b,2
E01029713,1b2,1b,1
E01029714,1b1,1b,1
E01029715,7a2,7a,7
E01029716,6a2,6a,6
E01029717,7a2,7a,7
E01029718,5b2,5b,5
E01029719,1b1,1b,1
E01029720,7b1,7b,7
E01029721,2b2,2b,2
E01029722,5a1,5a,5
E01029723,2b2,2b,2
E01029724,1b1,1b,1
E01029725,3a3,3a,3
E01029726,1b1,1b,1
E01029727,6b1,6b,6
E01029728,7b1,7b,7
E01029729,7a2,7a,7
E01029733,1a1,1a,1
E01029734,6a3,6a,6
E01029735,2b2,2b,2
E01029736,5a2,5a,5
E01029737,5a2,5a,5
E01029738,1b1,1b,1
E01029739,1c2,1c,1
E01029740,7a2,7a,7
E01029741,2c2,2c,2
E01029742,1a2,1a,1
E01029743,5b1,5b,5
E01029744,2c2,2c,2
E01029745,2c2,2c,2
E01029746,7a2,7a,7
E01029747,2b2,2b,2
E01029748,1c2,1c,1
E01029749,2b2,2b,2
E01029750,6a2,6a,6
E01029751,1b1,1b,1
E01029752,7a2,7a,7
E01029753,2b2,2b,2
E01029754,2b2,2b,2
E01029755,1b2,1b,1
E01029756,7a2,7a,7
E01029757,1b1,1b,1
E01029758,1c1,1c,1
E01029759,1c2,1c,1
E01029760,1c1,1c,1
E01029761,1a1,1a,1
E01029762,1a1,1a,1
E01029763,7b2,7b,7
E01029764,2b2,2b,2
E01029765,7b2,7b,7
E01029766,7b2,7b,7
E01029767,1a2,1a,1
E01029768,1b2,1b,1
E01029769,1a1,1a,1
E01029770,1b1,1b,1
E01029771,1a2,1a,1
E01029772,1b2,1b,1
E01029773,1a1,1a,1
E01029774,2c2,2c,2
E01029775,1a1,1a,1
E01029776,1b2,1b,1
E01029777,1b2,1b,1
E01029778,2b1,2b,2
E01029779,1b2,1b,1
E01029780,1b1,1b,1
E01029781,1b2,1b,1
E01029782,7a2,7a,7
E01029783,7a2,7a,7
E01029784,1b1,1b,1
E01029785,1c2,1c,1
E01029786,1a1,1a,1
E01029787,2c1,2c,2
E01029788,2b1,2b,2
E01029789,1a1,1a,1
E01029790,1b1,1b,1
E01029791,1a1,1a,1
E01029792,1a1,1a,1
E01029793,1b2,1b,1
E01029794,1a1,1a,1
E01029795,2b1,2b,2
E01029796,2b1,2b,2
E01029797,1a1,1a,1
E01029798,1b1,1b,1
E01029799,1b2,1b,1
E01029800,2a1,2a,2
E01029801,1a1,1a,1
E01029802,1a1,1a,1
E01029803,1a1,1a,1
E01029804,6b2,6b,6
E01029805,1c2,1c,1
E01029806,1b2,1b,1
E01029807,2a2,2a,2
E01029808,7b2,7b,7
E01029809,7a2,7a,7
E01029810,2b1,2b,2
E01029811,7b2,7b,7
E01029812,7a2,7a,7
E01029813,2c2,2c,2
E01029814,2a3,2a,2
E01029815,1b2,1b,1
E01029816,1b1,1b,1
E01029817,1a1,1a,1
E01029818,1c2,1c,1
E01029819,1b1,1b,1
E01029820,5a3,5a,5
E01029821,2a2,2a,2
E01029822,1c2,1c,1
E01029823,1b2,1b,1
E01029824,7a2,7a,7
E01029825,1b1,1b,1
E01029826,2c2,2c,2
E01029827,7b1,7b,7
E01029828,7a2,7a,7
E01029829,6b1,6b,6
E01029830,6b3,6b,6
E01029831,6b1,6b,6
E01029832,2c2,2c,2
E01029833,7a2,7a,7
E01029834,7a2,7a,7
E01029835,8a1,8a,8
E01029836,7a2,7a,7
E01029837,2b2,2b,2
E01029838,2a1,2a,2
E01029839,1c2,1c,1
E01029840,7b1,7b,7
E01029841,1b1,1b,1
E01029842,7a2,7a,7
